"DRIPPING SPRINGS 6 E, TX US (USC00412585)",,,,,,
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
3/29/2016,,67,57,0.01,0,0
3/30/2016,,74,67,0.17,0,0
3/31/2016,,83,64,0.06,0,0
4/1/2016,,76,51,0.17,0,0
4/2/2016,,72,42,0.28,0,0
4/3/2016,,78,43,0,0,0
4/4/2016,,84,56,0,0,0
4/5/2016,,82,58,0,0,0
4/6/2016,,81,59,0,0,0
4/7/2016,,86,44,0,0,0
4/8/2016,,78,50,0,0,0
4/9/2016,,78,56,0,0,0
4/10/2016,,77,64,0,0,0
4/11/2016,,88,69,0,0,0
4/12/2016,,82,62,0,0,0
4/13/2016,,70,60,1.88,0,0
4/14/2016,,75,51,0,0,0
4/15/2016,,78,50,0,0,0
4/16/2016,,74,62,0,0,0
4/17/2016,,78,63,0.19,0,0
4/18/2016,,71,60,1.7,0,0
4/19/2016,,77,61,0.58,0,0
4/20/2016,,78,59,0.18,0,0
4/21/2016,,79,58,0.24,0,0
4/22/2016,,81,52,0.7,0,0
4/23/2016,,81,51,0,0,0
4/24/2016,,78,60,0,0,0
4/25/2016,,87,68,0,0,0
4/26/2016,,84,69,0,0,0
4/27/2016,,86,59,0.39,0,0
4/28/2016,,85,59,0,0,0
4/29/2016,,82,72,0.01,0,0
4/30/2016,,82,60,1.07,0,0
5/1/2016,,78,61,0,0,0
5/2/2016,,70,55,0,0,0
5/3/2016,,75,52,0,0,0
5/4/2016,,83,46,0,0,0
5/5/2016,,85,48,0,0,0
5/6/2016,,83,52,0,0,0
5/7/2016,,82,58,0,0,0
5/8/2016,,77,65,0,0,0
5/9/2016,,85,65,0.14,0,0
5/10/2016,,89,71,0,0,0
5/11/2016,,85,62,0.62,0,0
5/12/2016,,82,65,0,0,0
5/13/2016,,86,67,0.04,0,0
5/14/2016,,80,65,0,0,0
5/15/2016,,68,59,1.2,0,0
5/16/2016,,76,64,0,0,0
5/17/2016,,78,65,0.01,0,0
5/18/2016,,75,60,0.5,0,0
5/19/2016,,72,58,0.16,0,0
5/20/2016,,80,58,2.37,0,0
5/21/2016,,83,67,0,0,0
5/22/2016,,84,69,0,0,0
5/23/2016,,83,69,0,0,0
5/24/2016,,84,72,0.02,0,0
5/25/2016,,83,73,0,0,0
5/26/2016,,87,75,0,0,0
5/27/2016,,78,64,1.31,0,0
5/28/2016,,89,60,0.18,0,0
5/29/2016,,88,70,0.28,0,0
5/30/2016,,91,68,0.4,0,0
5/31/2016,,86,71,0.34,0,0
6/1/2016,,88,70,1.05,0,0
6/2/2016,,84,71,0.93,0,0
6/3/2016,,86,68,0.06,0,0
6/4/2016,,86,70,0.52,0,0
6/5/2016,,89,69,0.17,0,0
6/6/2016,,90,63,0,0,0
6/7/2016,,92,65,0,0,0
6/8/2016,,93,70,0,0,0
6/9/2016,,91,70,0.95,0,0
6/10/2016,,91,69,0,0,0
6/11/2016,,92,76,0,0,0
6/12/2016,,93,78,0,0,0
6/13/2016,,93,76,0,0,0
6/14/2016,,93,77,0,0,0
6/15/2016,,95,77,0,0,0
6/16/2016,,94,74,0,0,0
6/17/2016,,96,75,0,0,0
6/18/2016,,95,76,0,0,0
6/19/2016,,91,75,0,0,0
6/20/2016,,92,72,0,0,0
6/21/2016,,94,72,0,0,0
6/22/2016,,93,74,0,0,0
6/23/2016,,91,73,0,0,0
6/24/2016,,90,73,0,0,0
6/25/2016,,87,74,0,0,0
6/26/2016,,92,74,0.09,0,0
6/27/2016,,91,71,0,0,0
6/28/2016,,96,70,0,0,0
6/29/2016,,92,67,0.01,0,0
6/30/2016,,93,69,0,0,0
7/1/2016,,93,69,0,0,0
7/2/2016,,94,74,0,0,0
7/3/2016,,95,75,0,0,0
7/4/2016,,96,77,0,0,0
7/5/2016,,96,76,0,0,0
7/6/2016,,95,77,0,0,0
7/7/2016,,96,76,0,0,0
7/8/2016,,96,76,0,0,0
7/9/2016,,96,75,0,0,0
7/10/2016,,94,76,0,0,0
7/11/2016,,96,76,0,0,0
7/12/2016,,96,74,0,0,0
7/13/2016,,97,77,0,0,0
7/14/2016,,97,74,0,0,0
7/15/2016,,98,74,0,0,0
7/16/2016,,95,73,0,0,0
7/17/2016,,94,72,0,0,0
7/18/2016,,96,74,0,0,0
7/19/2016,,95,73,0,0,0
7/20/2016,,96,71,0,0,0
7/21/2016,,98,73,0,0,0
7/22/2016,,98,74,0,0,0
7/23/2016,,98,74,0,0,0
7/24/2016,,98,75,0,0,0
7/25/2016,,97,73,0,0,0
7/26/2016,,92,73,0.1,0,0
7/27/2016,,90,72,0.01,0,0
7/28/2016,,95,72,0.11,0,0
7/29/2016,,94,73,0,0,0
7/30/2016,,95,74,0,0,0
7/31/2016,,95,74,0,0,0
8/1/2016,,96,72,0,0,0
8/2/2016,,96,71,0,0,0
8/3/2016,,96,73,0,0,0
8/4/2016,,96,73,0,0,0
8/5/2016,,96,75,0,0,0
8/6/2016,,97,75,0,0,0
8/7/2016,,98,75,0,0,0
8/8/2016,,98,75,0,0,0
8/9/2016,,98,76,0,0,0
8/10/2016,,99,77,0,0,0
8/11/2016,,101,75,0,0,0
8/12/2016,,102,75,0,0,0
8/13/2016,,97,75,0,0,0
8/14/2016,,87,71,0.92,0,0
8/15/2016,,72,68,1.44,0,0
8/16/2016,,80,68,3.92,0,0
8/17/2016,,82,72,2.44,0,0
8/18/2016,,84,72,0.74,0,0
8/19/2016,,89,72,0,0,0
8/20/2016,,85,71,0,0,0
8/21/2016,,81,69,1.68,0,0
8/22/2016,,88,71,0.41,0,0
8/23/2016,,90,74,0,0,0
8/24/2016,,89,74,0,0,0
8/25/2016,,91,72,0,0,0
8/26/2016,,90,72,0,0,0
8/27/2016,,89,68,0,0,0
8/28/2016,,87,68,0,0,0
8/29/2016,,88,68,0,0,0
8/30/2016,,87,70,0.49,0,0
8/31/2016,,90,70,0,0,0
9/1/2016,,90,68,0.01,0,0
9/2/2016,,87,71,0,0,0
9/3/2016,,87,68,0.89,0,0
9/4/2016,,89,71,0,0,0
9/5/2016,,90,71,0,0,0
9/6/2016,,89,75,0.11,0,0
9/7/2016,,90,75,0.12,0,0
9/8/2016,,91,73,0,0,0
9/9/2016,,90,74,0,0,0
9/10/2016,,88,70,0,0,0
9/11/2016,,87,64,0,0,0
9/12/2016,,88,66,0,0,0
9/13/2016,,87,70,0,0,0
9/14/2016,,88,71,0,0,0
9/15/2016,,89,67,0,0,0
9/16/2016,,90,69,0,0,0
9/17/2016,,92,70,0,0,0
9/18/2016,,94,73,0,0,0
9/19/2016,,94,74,0,0,0
9/20/2016,,93,71,0,0,0
9/21/2016,,90,70,0,0,0
9/22/2016,,89,64,0,0,0
9/23/2016,,88,74,0,0,0
9/24/2016,,87,74,0,0,0
9/25/2016,,84,69,0.06,0,0
9/26/2016,,70,65,1.6,0,0
9/27/2016,,75,63,0.41,0,0
9/28/2016,,83,58,0,0,0
9/29/2016,,81,54,0,0,0
9/30/2016,,77,47,0,0,0
10/1/2016,,77,52,0,0,0
10/2/2016,,80,52,0,0,0
10/3/2016,,82,58,0,0,0
10/4/2016,,86,66,0,0,0
10/5/2016,,87,71,0,0,0
10/6/2016,,87,71,0,0,0
10/7/2016,,84,64,0,0,0
10/8/2016,,79,57,0.14,0,0
10/9/2016,,77,51,0,0,0
10/10/2016,,79,41,0,0,0
10/11/2016,,83,48,0,0,0
10/12/2016,,86,56,0,0,0
10/13/2016,,84,68,0,0,0
10/14/2016,,81,64,0,0,0
10/15/2016,,86,68,0.06,0,0
10/16/2016,,87,71,0,0,0
10/17/2016,,87,71,0,0,0
10/18/2016,,86,71,0,0,0
10/19/2016,,87,71,0,0,0
10/20/2016,,84,66,0,0,0
10/21/2016,,75,46,0,0,0
10/22/2016,,74,40,0,0,0
10/23/2016,,79,50,0,0,0
10/24/2016,,80,62,0,0,0
10/25/2016,,80,65,0,0,0
10/26/2016,,82,60,0,0,0
10/27/2016,,83,60,0,0,0
10/28/2016,,81,53,0,0,0
10/29/2016,,81,63,0,0,0
10/30/2016,,83,62,0,0,0
10/31/2016,,81,55,0,0,0
11/1/2016,,85,69,0,0,0
11/2/2016,,82,71,0.04,0,0
11/3/2016,,79,65,0.03,0,0
11/4/2016,,69,64,0.51,0,0
11/5/2016,,72,66,0,0,0
11/6/2016,,71,60,0,0,0
11/7/2016,,71,59,0.67,0,0
11/8/2016,,68,60,0.63,0,0
11/9/2016,,64,62,2.1,0,0
11/10/2016,,69,58,0,0,0
11/11/2016,,71,51,0,0,0
11/12/2016,,73,52,0,0,0
11/13/2016,,74,50,0,0,0
11/14/2016,,79,55,0,0,0
11/15/2016,,83,52,0,0,0
11/16/2016,,84,51,0,0,0
11/17/2016,,80,63,0,0,0
11/18/2016,,79,63,0,0,0
11/19/2016,,63,44,0,0,0
11/20/2016,,66,32,0,0,0
11/21/2016,,75,46,0,0,0
11/22/2016,,74,71,0,0,0
11/23/2016,,71,57,0.27,0,0
11/24/2016,,75,45,0,0,0
11/25/2016,,72,59,0,0,0
11/26/2016,,69,53,0,0,0
11/27/2016,,76,59,0,0,0
11/28/2016,,78,62,0,0,0
11/29/2016,,76,48,0,0,0
11/30/2016,,70,46,0,0,0
12/1/2016,,68,38,0,0,0
12/2/2016,,64,52,0,0,0
12/3/2016,,60,51,0.97,0,0
12/4/2016,,54,52,0.86,0,0
12/5/2016,,54,50,0.7,0,0
12/6/2016,,59,51,0.35,0,0
12/7/2016,,59,41,0,0,0
12/8/2016,,57,40,0,0,0
12/9/2016,,47,35,0,0,0
12/10/2016,,52,34,0,0,0
12/11/2016,,72,50,0.05,0,0
12/12/2016,,66,48,0,0,0
12/13/2016,,75,53,0,0,0
12/14/2016,,63,45,0,0,0
12/15/2016,,58,47,0,0,0
12/16/2016,,71,53,0,0,0
12/17/2016,,78,65,0.01,0,0
12/18/2016,,70,28,0,0,0
12/19/2016,,47,21,0,0,0
12/20/2016,,59,33,0,0,0
12/21/2016,,68,41,0,0,0
12/22/2016,,66,48,0,0,0
12/23/2016,,69,53,0,0,0
12/24/2016,,79,64,0.04,0,0
12/25/2016,,79,69,0,0,0
12/26/2016,,83,71,0,0,0
12/27/2016,,78,64,0.02,0,0
12/28/2016,,83,60,0,0,0
12/29/2016,,78,55,0,0,0
12/30/2016,,55,40,0,0,0
12/31/2016,,75,46,0,0,0
1/1/2017,,73,48,0,0,0
1/2/2017,,71,52,0.47,0,0
1/3/2017,,71,47,0,0,0
1/4/2017,,62,35,0,0,0
1/5/2017,,60,42,0,0,0
1/6/2017,,44,24,0,0,0
1/7/2017,,41,17,0,0,0
1/8/2017,,50,17,0,0,0
1/9/2017,,69,34,0,0,0
1/10/2017,,75,58,0,0,0
1/11/2017,,76,55,0,0,0
1/12/2017,,78,64,0,0,0
1/13/2017,,75,65,0.1,0,0
1/14/2017,,67,49,0.24,0,0
1/15/2017,,68,50,0.01,0,0
1/16/2017,,68,54,1.03,0,0
1/17/2017,,62,47,0.02,0,0
1/18/2017,,54,45,1.76,0,0
1/19/2017,,69,50,0.38,0,0
1/20/2017,,76,48,0,0,0
1/21/2017,,78,45,0,0,0
1/22/2017,,70,54,0,0,0
1/23/2017,,72,37,0,0,0
1/24/2017,,80,54,0,0,0
1/25/2017,,74,51,0,0,0
1/26/2017,,60,32,0,0,0
1/27/2017,,52,29,0,0,0
1/28/2017,,56,38,0,0,0
1/29/2017,,64,34,0,0,0
1/30/2017,,75,37,0,0,0
1/31/2017,,74,48,0,0,0
2/1/2017,,79,53,0,0,0
2/2/2017,,56,44,0,0,0
2/3/2017,,54,41,0,0,0
2/4/2017,,51,43,0,0,0
2/5/2017,,67,47,0.05,0,0
2/6/2017,,75,62,0,0,0
2/7/2017,,82,62,0,0,0
2/8/2017,,82,50,0,0,0
2/9/2017,,72,38,0,0,0
2/10/2017,,75,46,0,0,0
2/11/2017,,81,64,0,0,0
2/12/2017,,81,64,0,0,0
2/13/2017,,74,58,0,0,0
2/14/2017,,70,45,1.26,0,0
2/15/2017,,60,39,0.06,0,0
2/16/2017,,65,29,0,0,0
2/17/2017,,74,44,0,0,0
2/18/2017,,83,54,0,0,0
2/19/2017,,81,62,0,0,0
2/20/2017,,72,55,1.59,0,0
2/21/2017,,76,47,0.02,0,0
2/22/2017,,85,39,0,0,0
2/23/2017,,87,55,0,0,0
2/24/2017,,82,56,0,0,0
2/25/2017,,69,39,0,0,0
2/26/2017,,69,37,0,0,0
2/27/2017,,78,63,0,0,0
2/28/2017,,77,65,0,0,0
3/1/2017,,75,60,0,0,0
3/2/2017,,65,37,0,0,0
3/3/2017,,65,31,0,0,0
3/4/2017,,60,49,0.01,0,0
3/5/2017,,70,54,1.03,0,0
3/6/2017,,80,59,0.07,0,0
3/7/2017,,75,59,0,0,0
3/8/2017,,72,53,0,0,0
3/9/2017,,78,64,0,0,0
3/10/2017,,81,56,0,0,0
3/11/2017,,74,58,0.05,0,0
3/12/2017,,63,43,0.49,0,0
3/13/2017,,66,45,0.03,0,0
3/14/2017,,71,33,0,0,0
3/15/2017,,72,46,0,0,0
3/16/2017,,77,56,0.03,0,0
3/17/2017,,78,63,0,0,0
3/18/2017,,80,61,0,0,0
3/19/2017,,81,63,0,0,0
3/20/2017,,82,59,0,0,0
3/21/2017,,82,59,0,0,0
3/22/2017,,80,64,0,0,0
3/23/2017,,81,63,0,0,0
3/24/2017,,81,64,0,0,0
3/25/2017,,81,53,0.02,0,0
3/26/2017,,84,57,0,0,0
3/27/2017,,83,66,0,0,0
3/28/2017,,82,67,0,0,0
3/29/2017,,80,57,0.83,0,0
3/30/2017,,78,49,0,0,0
3/31/2017,,83,58,0,0,0
4/1/2017,,78,61,0,0,0
4/2/2017,,73,56,0.19,0,0
4/3/2017,,85,48,0.58,0,0
4/4/2017,,86,61,0,0,0
4/5/2017,,82,48,0,0,0
4/6/2017,,75,38,0,0,0
4/7/2017,,77,48,0,0,0
4/8/2017,,79,58,0,0,0
4/9/2017,,78,64,0,0,0
4/10/2017,,79,67,0.01,0,0
4/11/2017,,76,61,0.07,0,0
4/12/2017,,75,57,0.71,0,0
4/13/2017,,79,62,0,0,0
4/14/2017,,78,62,0,0,0
4/15/2017,,80,66,0,0,0
4/16/2017,,80,66,0,0,0
4/17/2017,,78,63,0,0,0
4/18/2017,,79,53,0.04,0,0
4/19/2017,,81,65,0,0,0
4/20/2017,,83,66,0,0,0
4/21/2017,,86,68,0,0,0
4/22/2017,,81,55,0,0,0
4/23/2017,,72,46,0,0,0
4/24/2017,,78,44,0,0,0
4/25/2017,,87,61,0,0,0
4/26/2017,,87,70,0,0,0
4/27/2017,,81,46,0,0,0
4/28/2017,,90,66,0,0,0
4/29/2017,,87,73,0,0,0
4/30/2017,,83,48,0.09,0,0
5/1/2017,,87,49,0,0,0
5/2/2017,,88,61,0,0,0
5/3/2017,,89,69,0.01,0,0
5/4/2017,,81,56,0,0,0
5/5/2017,,80,42,0,0,0
5/6/2017,,86,50,0,0,0
5/7/2017,,84,60,0,0,0
5/8/2017,,79,60,0,0,0
5/9/2017,,74,64,0,0,0
5/10/2017,,79,67,0,0,0
5/11/2017,,83,68,0,0,0
5/12/2017,,83,56,0.44,0,0
5/13/2017,,85,50,0,0,0
5/14/2017,,89,57,0,0,0
5/15/2017,,86,65,0,0,0
5/16/2017,,83,68,0.09,0,0
5/17/2017,,87,64,0.09,0,0
5/18/2017,,88,72,0,0,0
5/19/2017,,89,72,0,0,0
5/20/2017,,84,62,0.03,0,0
5/21/2017,,76,63,0.84,0,0
5/22/2017,,71,58,0.17,0,0
5/23/2017,,81,60,0,0,0
5/24/2017,,83,48,0.08,0,0
5/25/2017,,90,62,0,0,0
5/26/2017,,87,73,0,0,0
5/27/2017,,92,75,0.01,0,0
5/28/2017,,89,68,0,0,0
5/29/2017,,83,66,0.11,0,0
5/30/2017,,84,64,0,0,0
5/31/2017,,83,63,0,0,0
6/1/2017,,85,62,0,0,0
6/2/2017,,89,71,0,0,0
6/3/2017,,88,71,0,0,0
6/4/2017,,85,63,0.34,0,0
6/5/2017,,87,64,0.62,0,0
6/6/2017,,88,66,0,0,0
6/7/2017,,91,62,0,0,0
6/8/2017,,90,65,0,0,0
6/9/2017,,88,70,0,0,0
6/10/2017,,88,65,0.01,0,0
6/11/2017,,89,70,0,0,0
6/12/2017,,91,69,0,0,0
6/13/2017,,94,72,0,0,0
6/14/2017,,92,76,0,0,0
6/15/2017,,95,73,0,0,0
6/16/2017,,95,74,0,0,0
6/17/2017,,97,73,0,0,0
6/18/2017,,96,75,0,0,0
6/19/2017,,92,72,0,0,0
6/20/2017,,94,66,0,0,0
6/21/2017,,94,65,0,0,0
6/22/2017,,97,69,0,0,0
6/23/2017,,100,74,0,0,0
6/24/2017,,96,72,0,0,0
6/25/2017,,92,67,0.05,0,0
6/26/2017,,88,71,0.06,0,0
6/27/2017,,88,70,0.07,0,0
6/28/2017,,89,65,0.03,0,0
6/29/2017,,95,72,0,0,0
6/30/2017,,95,76,0,0,0
7/1/2017,,95,75,0,0,0
7/2/2017,,97,75,0,0,0
7/3/2017,,95,74,0,0,0
7/4/2017,,97,75,0,0,0
7/5/2017,,96,75,0,0,0
7/6/2017,,96,73,0,0,0
7/7/2017,,96,70,0,0,0
7/8/2017,,98,70,0,0,0
7/9/2017,,98,74,0.43,0,0
7/10/2017,,97,72,0,0,0
7/11/2017,,97,73,0,0,0
7/12/2017,,97,74,0,0,0
7/13/2017,,97,73,0,0,0
7/14/2017,,98,73,0,0,0
7/15/2017,,100,73,0,0,0
7/16/2017,,96,66,0,0,0
7/17/2017,,97,74,0,0,0
7/18/2017,,96,70,0,0,0
7/19/2017,,98,73,0,0,0
7/20/2017,,99,74,0,0,0
7/21/2017,,101,74,0,0,0
7/22/2017,,100,74,0,0,0
7/23/2017,,101,75,0,0,0
7/24/2017,,99,71,0,0,0
7/25/2017,,99,75,0,0,0
7/26/2017,,100,74,0,0,0
7/27/2017,,100,71,0,0,0
7/28/2017,,101,73,0,0,0
7/29/2017,,105,75,0,0,0
7/30/2017,,104,73,0,0,0
7/31/2017,,100,77,0,0,0
8/1/2017,,97,69,0,0,0
8/2/2017,,93,76,0,0,0
8/3/2017,,93,73,0.05,0,0
8/4/2017,,97,71,0,0,0
8/5/2017,,99,73,0,0,0
8/6/2017,,98,75,0,0,0
8/7/2017,,94,69,1.57,0,0
8/8/2017,,89,70,0.71,0,0
8/9/2017,,91,68,0,0,0
8/10/2017,,95,72,0,0,0
8/11/2017,,95,73,0,0,0
8/12/2017,,97,75,0,0,0
8/13/2017,,97,74,0,0,0
8/14/2017,,96,74,0,0,0
8/15/2017,,95,74,0,0,0
8/16/2017,,96,77,0,0,0
8/17/2017,,97,77,0,0,0
8/18/2017,,98,74,0,0,0
8/19/2017,,99,72,0,0,0
8/20/2017,,97,73,0,0,0
8/21/2017,,94,72,0,0,0
8/22/2017,,97,73,0,0,0
8/23/2017,,96,71,0,0,0
8/24/2017,,92,72,0,0,0
8/25/2017,,87,70,0,0,0
8/26/2017,,76,70,1.08,0,0
8/27/2017,,71,68,4.5,0,0
8/28/2017,,80,67,1.24,0,0
8/29/2017,,86,67,0.01,0,0
8/30/2017,,88,65,0,0,0
8/31/2017,,88,60,0,0,0
9/1/2017,,90,61,0,0,0
9/2/2017,,91,65,0,0,0
9/3/2017,,90,65,0,0,0
9/4/2017,,89,64,0,0,0
9/5/2017,,92,67,0,0,0
9/6/2017,,86,68,0,0,0
9/7/2017,,81,48,0,0,0
9/8/2017,,81,51,0,0,0
9/9/2017,,83,55,0,0,0
9/10/2017,,83,53,0,0,0
9/11/2017,,82,52,0,0,0
9/12/2017,,87,51,0,0,0
9/13/2017,,90,58,0,0,0
9/14/2017,,92,69,0,0,0
9/15/2017,,89,70,0,0,0
9/16/2017,,90,71,0,0,0
9/17/2017,,89,70,0,0,0
9/18/2017,,91,72,0,0,0
9/19/2017,,91,74,0,0,0
9/20/2017,,92,75,0,0,0
9/21/2017,,91,75,0,0,0
9/22/2017,,88,71,0,0,0
9/23/2017,,88,71,0,0,0
9/24/2017,,89,72,0,0,0
9/25/2017,,87,72,0,0,0
9/26/2017,,76,70,0.26,0,0
9/27/2017,,79,70,1.91,0,0
9/28/2017,,78,69,0.08,0,0
9/29/2017,,74,67,0.23,0,0
9/30/2017,,81,61,0.85,0,0
10/1/2017,,84,56,0,0,0
10/2/2017,,85,66,0,0,0
10/3/2017,,80,72,0,0,0
10/4/2017,,84,72,0.35,0,0
10/5/2017,,85,64,0.03,0,0
10/6/2017,,83,63,0,0,0
10/7/2017,,82,65,0,0,0
10/8/2017,,87,61,0,0,0
10/9/2017,,89,70,0,0,0
10/10/2017,,83,56,0,0,0
10/11/2017,,75,53,0,0,0
10/12/2017,,84,54,0,0,0
10/13/2017,,86,66,0,0,0
10/14/2017,,86,69,0,0,0
10/15/2017,,81,66,0,0,0
10/16/2017,,73,52,0,0,0
10/17/2017,,74,38,0,0,0
10/18/2017,,78,46,0,0,0
10/19/2017,,79,52,0,0,0
10/20/2017,,79,59,0,0,0
10/21/2017,,85,68,0,0,0
10/22/2017,,80,60,0,0,0
10/23/2017,,78,43,0.95,0,0
10/24/2017,,73,51,0,0,0
10/25/2017,,77,36,0,0,0
10/26/2017,,79,54,0,0,0
10/27/2017,,73,50,0,0,0
10/28/2017,,58,33,0,0,0
10/29/2017,,71,29,0,0,0
10/30/2017,,75,45,0,0,0
10/31/2017,,63,50,0,0,0
11/1/2017,,78,50,0.73,0,0
11/2/2017,,81,66,0,0,0
11/3/2017,,83,69,0,0,0
11/4/2017,,80,68,0.01,0,0
11/5/2017,,85,68,0,0,0
11/6/2017,,82,67,0,0,0
11/7/2017,,76,58,0,0,0
11/8/2017,,59,43,0,0,0
11/9/2017,,55,41,0.13,0,0
11/10/2017,,59,48,0,0,0
11/11/2017,,70,53,0,0,0
11/12/2017,,71,62,0,0,0
11/13/2017,,74,60,0.02,0,0
11/14/2017,,77,56,0,0,0
11/15/2017,,72,64,0,0,0
11/16/2017,,79,58,0,0,0
11/17/2017,,80,65,0,0,0
11/18/2017,,79,63,0,0,0
11/19/2017,,63,33,0,0,0
11/20/2017,,64,33,0,0,0
11/21/2017,,72,46,0,0,0
11/22/2017,,64,45,0,0,0
11/23/2017,,67,28,0,0,0
11/24/2017,,72,41,0,0,0
11/25/2017,,76,51,0,0,0
11/26/2017,,72,44,0,0,0
11/27/2017,,72,51,0,0,0
11/28/2017,,75,51,0,0,0
11/29/2017,,68,51,0,0,0
11/30/2017,,72,40,0,0,0
12/1/2017,,73,47,0,0,0
12/2/2017,,74,47,0,0,0
12/3/2017,,71,58,0,0,0
12/4/2017,,79,64,0.02,0,0
12/5/2017,,71,48,0.1,0,0
12/6/2017,,51,36,0.23,0,0
12/7/2017,,40,31,1.02,0,0
12/8/2017,,45,25,0.23,1.1,1
12/9/2017,,62,30,0,0,0
12/10/2017,,64,27,0,0,0
12/11/2017,,72,34,0,0,0
12/12/2017,,59,43,0,0,0
12/13/2017,,59,28,0,0,0
12/14/2017,,59,39,0,0,0
12/15/2017,,55,40,0,0,0
12/16/2017,,50,36,0,0,0
12/17/2017,,57,39,1.02,0,0
12/18/2017,,55,46,0,0,0
12/19/2017,,66,52,0.25,0,0
12/20/2017,,71,46,0,0,0
12/21/2017,,75,45,0,0,0
12/22/2017,,68,37,0.03,0,0
12/23/2017,,52,33,0.14,0,0
12/24/2017,,59,33,0,0,0
12/25/2017,,50,25,0,0,0
12/26/2017,,48,41,0.01,0,0
12/27/2017,,41,34,0.04,0,0
12/28/2017,,46,33,0,0,0
12/29/2017,,49,37,0,0,0
12/30/2017,,62,45,0,0,0
12/31/2017,,51,27,0,0,0
1/1/2018,,28,21,0.02,0,0
1/2/2018,,28,24,0,0,0
1/3/2018,,52,19,0,0,0
1/4/2018,,52,21,0,0,0
1/5/2018,,57,38,0.01,0,0
1/6/2018,,58,32,0,0,0
1/7/2018,,63,47,0,0,0
1/8/2018,,63,43,0,0,0
1/9/2018,,67,29,0,0,0
1/10/2018,,65,43,0,0,0
1/11/2018,,69,41,0,0,0
1/12/2018,,53,28,0,0,0
1/13/2018,,49,26,0,0,0
1/14/2018,,57,26,0,0,0
1/15/2018,,65,35,0,0,0
1/16/2018,,59,21,0.38,0.2,0
1/17/2018,,34,11,0.07,0,0
1/18/2018,,41,23,0,0,0
1/19/2018,,47,34,0,0,0
1/20/2018,,65,46,0.02,0,0
1/21/2018,,68,53,0,0,0
1/22/2018,,65,43,0,0,0
1/23/2018,,64,26,0,0,0
1/24/2018,,60,23,0,0,0
1/25/2018,,61,27,0,0,0
1/26/2018,,64,46,0,0,0
1/27/2018,,65,58,0,0,0
1/28/2018,,65,44,0.12,0,0
1/29/2018,,64,29,0,0,0
1/30/2018,,62,27,0,0,0
1/31/2018,,68,42,0,0,0
2/1/2018,,68,54,0,0,0
2/2/2018,,61,41,0,0,0
2/3/2018,,56,39,0.08,0,0
2/4/2018,,73,39,0,0,0
2/5/2018,,58,38,0,0,0
2/6/2018,,52,42,0,0,0
2/7/2018,,45,32,0.09,0,0
2/8/2018,,56,29,0,0,0
2/9/2018,,62,48,0,0,0
2/10/2018,,61,45,0.07,0,0
2/11/2018,,45,26,0.01,0,0
2/12/2018,,46,27,0.02,0,0
2/13/2018,,43,33,0.03,0,0
2/14/2018,,71,43,0.07,0,0
2/15/2018,,74,59,0,0,0
2/16/2018,,71,57,0,0,0
2/17/2018,,63,48,0,0,0
2/18/2018,,71,45,0.01,0,0
2/19/2018,,77,64,0,0,0
2/20/2018,,72,66,0,0,0
2/21/2018,,69,35,0.28,0,0
2/22/2018,,39,33,0,0,0
2/23/2018,,60,39,1.76,0,0
2/24/2018,,73,57,0.03,0,0
2/25/2018,,69,52,0,0,0
2/26/2018,,69,40,0.02,0,0
2/27/2018,,76,52,0.05,0,0
2/28/2018,,78,65,0.05,0,0
3/1/2018,,74,56,0.01,0,0
3/2/2018,,71,41,0,0,0
3/3/2018,,68,50,0,0,0
3/4/2018,,76,59,0.12,0,0
3/5/2018,,81,66,0.01,0,0
3/6/2018,,70,40,0,0,0
3/7/2018,,65,36,0,0,0
3/8/2018,,67,42,0,0,0
3/9/2018,,72,50,0,0,0
3/10/2018,,89,62,0,0,0
3/11/2018,,85,62,0,0,0
3/12/2018,,63,41,0,0,0
3/13/2018,,66,33,0,0,0
3/14/2018,,68,29,0,0,0
3/15/2018,,72,49,0,0,0
3/16/2018,,85,60,0,0,0
3/17/2018,,81,64,0,0,0
3/18/2018,,82,66,0.02,0,0
3/19/2018,,79,57,0.01,0,0
3/20/2018,,72,45,0,0,0
3/21/2018,,74,39,0,0,0
3/22/2018,,77,46,0,0,0
3/23/2018,,77,59,0,0,0
3/24/2018,,80,64,0,0,0
3/25/2018,,76,66,0,0,0
3/26/2018,,84,66,0.01,0,0
3/27/2018,,78,60,0,0,0
3/28/2018,,68,56,2.84,0,0
3/29/2018,,82,50,0.3,0,0
3/30/2018,,75,48,0,0,0
3/31/2018,,79,54,0,0,0
4/1/2018,,80,62,0,0,0
4/2/2018,,83,59,0,0,0
4/3/2018,,79,67,0,0,0
4/4/2018,,73,46,0,0,0
4/5/2018,,75,49,0,0,0
4/6/2018,,83,66,0,0,0
4/7/2018,,79,37,0.21,0,0
4/8/2018,,66,37,0,0,0
4/9/2018,,63,50,0,0,0
4/10/2018,,74,41,0,0,0
4/11/2018,,79,44,0,0,0
4/12/2018,,83,60,0,0,0
4/13/2018,,84,68,0,0,0
4/14/2018,,81,53,0,0,0
4/15/2018,,73,36,0,0,0
4/16/2018,,81,43,0,0,0
4/17/2018,,84,58,0,0,0
4/18/2018,,81,64,0,0,0
